Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Camarhynchus,pauper,,"Ridgway, 1890",Na,En,CR,1,,,,True,,,,,,,True,,,,,,,,True,,,5054,Medium Tree Finch,Pinzón arboreo mediano,,,Present on Floreana Island.,Presente en Floreana.,"Threats<br>Threats are similar to all other finches, particularly very low nesting success due to the introduced parasitic fly Philornis downsi: the flies lay the eggs in the nest and larvae suck the blood of the nestlings, causing anaemia, lesions and consequently nestling mortality. There is predation by the introduced black rat. The impact of diseases is unknown.","Amenazas<br>Las amenazas son similares a las de todos los otros pinzones, particularmente bajo éxito reproductivo debido a la mosca parásita introducida Philornis downsi: las moscas ponen huevos dentro del nido y las larvas succionan la sangre de los pichones, causando anemia, lesiones y en consecuencia la mortalidad de los pichones. Hay depredación por parte de la rata negra introducida  y se desconoce si hay impactos por enfermedades.<br>Información adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Camarhynchus,psittacula,,"Gould, 1837",Na,En,VU,1,,,,True,,True,True,True,True,,True,True,True,,,,,True,True,,True,5055,Large Tree Finch,Pinzón arboreo grande,,"Syn.: Camarhynchus psittaculus Gould, 1841; Camarhynchus psittacula affinis Ridgway, 1894; Camarhynchus psittacula habeli Sclater & Salvin, 1870; Camarhynchus psittacula psittacula Gould, 1837; Camarhynchus habeli Sclater & Salvin, 1870.","The species is found on all the main islands except Española, Genovesa, Wolf and Darwin. It does not now breed on Santa Fe, although observations continued until 1968. It is extinct on Pinzón, where it was last seen in 1906.","Casi en todas las islas excepto Española, Genovesa, Wolf and Darwin. Ha desaparecido de Santa Fé (última observación 1968) y Pinzón.",Threats<br>It iIs known to be affected by the parasitic fly Philornis downsi that causes heavy chick mortality. There is no information on impact of pox and other diseases; might be sensitive to habitat changes related to human activities.,"Amenazas<br>Se conoce que se encuentra afectada por la mosca parásita Philornis downsi que causa alta mortalidad de pichones. No existe información sobre el impacto de viruela aviar y otras enfermedades; podría ser sensible a cambios en el hábitat relacionados con actividades humanas.<br>Información adicional Venegas, L.","This is the largest and heaviest bodied of the tree-finch species, 18 g average. Medium long and heavy, parrot like beak, approximately as long as deep.","Es el pinzón de árbol más grande y pesado, con approx. 18g. Tiene un pico grueso casi tan alto como largo, un poco curvo, similar a un pico de loro."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Certhidea,fusca,,"Sclater & Salvin, 1870",Na,En,NE,1,,,,,,,,,,,,,,True,,,,,,True,,17242,Gray Warbler Finch,Pinzón cantor gris,,"This species is closely related to the Green Warbler Finch, and were formerly considered conspecific, but both species differed in appearance, distribution, habitat, and song. Syn.: Certhidea olivacea Gould, 1837. <br>A recent genetic study has shown a single colonization event about 850 000 yrs ago from southern central America rather than continental Ecuador.","C. fusca is found on the smaller islands in the north, east and south of the archipelago, practically spanning the entire length of the archipelago. Present on Darwin, Wolf, Española, Santa Fe, San Cristobal, Pinta, Floreana.","Presente en las pequeñas islas del norte, este y sur del archipiélago, Darwin, Wolf, Española, Santa Fe, San Cristobal, Pinta y Floreana.","Threats<br>As for other finches, threats are probably now mainly introduced diseases.","Información adicional Venegas, L.","The smallest of all Darwin finches, about 8 grams, and the species with the thinnest beak.",Es el pinzón más pequeño (aprox. 8 gramos) y con el pico más fino.
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Certhidea,olivacea,,"Gould, 1837",Na,En,LC,1,,,,,True,,,,,,True,,,,,,,True,True,,,5058,Green Warbler Finch,Pinzón cantor verde,,"This species is closely related to the Grey Warbler Finch, and were formerly considered conspecfic, but both species differ in appearance, distribution, habitat, and song. Syn.: Certhidea olivacea ridgwayi Rothschild & Hartert, 1899, Certhidea olivacea olivacea Gould, 1837, Certhidea olivacea mentalis Ridgway, 1894, Certhidea olivacea luteola Ridgway, 1894, Certhidea olivacea cinerascens Ridgway, 1890, Certhidea olivacea bifasciata Ridgway, 1894, Certhidea olivacea becki Rothschild, 1898.","C. olivacea is found on the larger central and western islands. Present on Pinzón, Fernandina, Isabela, Rabida, Santa Cruz, Santiago Islands.",,"Threats<br>Seems strongly affected by the parasitic introduced fly Philornis downsi, particularly in conjunction with heavy rainfall when parents are not able to feed the chicks extra to compensate for the blood loss. Pox prevalence was also found to increase for this species.","Amenazas<br>Al parecer está fuertemente afectado por la mosca parasita introducida Philornis downsi, particularmente en conjunto con las lluvias Fuertes cuando los padres no son capaces de sobre alimentar a los pichones para compensar la pérdida de sangre. También se encontró un incremento de la prevalencia de Viruela Aviar en esta especie.","The smallest of all Darwin finches, about 8 grams, and the species with the thinnest beak.","Se trata del más pequeño de los pinzones de Darwin, aprox. 8 gramos, y con el pico más fino."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Coereba,flaveola,,"Linnaeus, 1758",Na,Hy,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5069,Bananaquit,platanera común,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,acutirostris,,"Ridgway, 1894",Na,En,VU,1,,,,,,,,,,,,,,True,,,,,,True,,18574,Genovesa Ground-finch,Pinzon de tierra de Genovesa,,"Syn.: Geospiza difficilis  Sharpe, 1888; Geospiza difficilis debilirostris Ridgway, 1894; Geospiza difficilis difficilis Sharpe, 1888; Geospiza difficilis septentrionalis Rothschild & Hartert, 1899; Geospiza nebulosa (Gould, 1837).",Only in Genovesa Island.,Solo en la isla Genovesa.,,,Very similar to Vampire Ground-finch G. septentrionalis and Sharp-beaked Ground Finch G. difficilis.,Muy parecido a pinzón vampiro G. septentrionalis y al pinzón de pico afilado G. difficilis.
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,conirostris,,"Ridgway, 1890",Na,En,LC,1,,True,,,True,,,,,,,,,,,,,True,True,,,5092,"Large Cactus Finch, large cactus ground Finch",Pinzón de cactus grande,,"Syn.: Geospiza conirostris conirostris Ridgway, 1890; Geospiza conirostris darwini Rothschild & Hartert, 1899; Geospiza conirostris propinqua Ridgway, 1894",Espanola Island.,,"Threats<br>Appart from possible future introduction of diseases, there do not currently seem to be any  serious threats, as Española and Genovesa are rat and Philornis free.","Amenazas<br>Con excepción de posibles introducciones futuras de enfermedades, no existe actualmente ninguna amenaza seria para la especie, pues Española y Genovesa son islas libres de ratas y Philornis.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,difficilis,,"Sharpe, 1888",Na,En,LC,1,,,,,True,,,True,,,True,,,,,,,True,True,,,5093,Sharp-beaked Ground Finch,Pinzón de pico afilado,,"Syn.: Geospiza difficilis debilirostris Ridgway, 1894; Geospiza difficilis difficilis Sharpe, 1888; Geospiza difficilis septentrionalis Rothschild & Hartert, 1899; Geospiza nebulosa (Gould, 1837).","Present in the highlands of Santiago, Fernandina and Pinta, where the Small Ground Finch occupies the drier zones. In the present, in Darwin, Wolf is other species (G. septentrionalis), and in Genovesa (G. acutirostris). It is now extinct on Santa Cruz.","Se encuentra en las partes altas de Santiago, Fernandina y Pinta, donde el pinzón pequeño de tierra ocupa las zonas más secas. En la actualidad, en las islas Darwin y Wolf es otra especie (G. septentrionalis) y en Genovesa (G. acutirostris). Extincto de Santa Cruz.","Threats<br>Affected by the parasitic fly Philornis downsi that causes heavy chick mortality, though data is missing.","Amenazas<br>Es afectado por la mosca parásita Philornis downsi que causa alta mortalidad de pichones, aunque se necesita más información.<br>Información adicional Venegas, L.","Very similar to Vampire Ground-finch G. septentrionalis of Darwin and Wold, and Genovesa Ground-finch G. acutirostris.<br>Similar to the Small Ground-finch with slightly longer and more pointed beak, with its upper edge almost straight.","Muy parecido a pinzón vampiro G. septentrionalis de Darwin y Wolf, y al pinzón de tierra de Genovesa G. acutirostris.<br>Parecido al pinzón pequeño de tierra pero con el pico un poco más largo y  puntiagudo, el borde superior más recto."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,fortis,,"Gould, 1837",Na,En,LC,1,,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,True,True,,True,5094,Medium Ground Finch,Pinzón mediano de tierra,,"Syn: Geospiza dubia (Gould, 1837); Geospiza dentirostris (Gould, 1837).","Widespread on all main islands except Darwin, Genovesa, and Wolf (where one was collected in 1906). In 1905-1906 fifteen non-breeding birds were collected on Española, but they may be stragglers or part of a now-extinct population.","En todas las islas mayores excepto Darwin, Genovesa, y Wolf (donde uno fue colectado en 1906). Entre 1905-1906, quince juveniles fueron colectados en Española, tal vez parte de una población ahora extinta.",Threats<br>Main threats are probably rats and disease. It is known to be affected by the parasitic fly Philornis downsi that causes heavy chick mortality.,"Amenazas<br>Las principales amenazas probablemente son las ratas y enfermedades, se conoce que se encuentra afectado por la mosca parásita Philornis downsi que causa una alta mortalidad de pichones.<br>Infomación adicional Venegas, L.","In Santa Cruz, there are small beaked and large beaked birds; the latter can be confused with large ground finches, but beak depth is less and overall impression is smaller than large ground finch.","En Santa Cruz, existen aves con picos pequeños y otros de pico grande que se pueden confundir con el pinzón grande de tierra. Sin embargo, los pinzones medianos de tierra tienen el pico menos alto y la impresión general al observar su pico no es tan masiva como al observar un pinzón grande de tierra."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,fuliginosa,,"Gould, 1837",Na,En,LC,1,,,True,True,,True,,,,True,True,,True,,,,,,True,,True,5095,Small Ground Finch,Pinzón tierrero pequeño,,,"The species is present on all islands except Genovesa (possibly due to competition with the G. acutirostris), Darwin and Wolf (G. septentrionalis).","La especie se encuentra en todas las islas excepto Genovesa (posiblemente por competencia con el pinzón G. acutirostris), Darwin y Wolf (G. septentrionalis).","Threats<br>It is known to be affected by the parasitic fly Philornis downsi that causes heavy chick mortality, and by avian pox. Introduced rats are probably the second cause of mortality.","Amenazas<br>Se conoce que se encuentra afectado por la mosca parasite Philornis downsi, la cual causa alta mortalidad de pichones, y por viruela aviar. Las ratas introducidas probablemente son la segunda causa de mortalidad.<br>Información adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,magnirostris,,"Gould, 1837",Na,En,LC,1,True,,True,True,True,True,True,True,,,True,True,True,,True,,True,True,True,,True,5096,Large Ground Finch,Pinzón tierrero grande,,"Syn.: Geospiza strenua (Gould, 1837).","Listed by all the main islands except San Cristóbal (thought to be extinct), Darwin, and Española. However recent observations on San Cristóbal suggest the presence of some individuals. It is thought to be extinct on Floreana but is in the list of fossil species.","Presente en todas las islas mayores excepto San Cristóbal (posiblemente extincto), Darwin y Española. Sin embargo, observaciones recientes sugieren que algunos individuos se encuentran en San Cristóbal. Desapareció de Floreana pero consta en la lista de especies fósiles.","Threats<br>Affected by the parasitic fly Philornis downsi that causes heavy chick mortality, though data is missing.","Amenazas<br>Es afectado por la mosca parásita Philornis downsi que causa alta mortalidad de pichones, sin embargo falta información.<br>Infomación adicional Venegas, L.","The largest of ground finches,  approx. 35 g. Massive beak with the depth at the base about the same as its height. Upper mandible starts over the eye line.","Es el más grande de los pinzones de tierra, approx. 35g. El pico es muy contundente, la base del mismo es tan grande como su largo completo. La mandíbula superior empieza más arriba de la línea de los ojos."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,propinqua,,"Ridgway, 1894",Na,En,VU,1,,,,,,,,,,,,,,True,,,,,,True,,18575,Genovesa Cactus-finch,Pinzón de cactus de Genovesa,,"Syn.: Geospiza scandens  (Gould, 1837); Geospiza scandens abingdoni (P. L. Sclater & Salvin, 1870); Geospiza scandens intermedia Ridgway, 1894; Geospiza scandens rothschildi Heller & Snodgrass, 1901; Geospiza scandens scandens (Gould, 1837); Cactornis scandens Gould, 1837; Cactornis assimilis Gould, 1837; Cactornis abingdoni (Sclater & Salvin, 1870).",Present only in Genovesa Island.,Presente solo en isla Genovesa.,,,Similar to Common Cactus Finch.,Muy parecido a Pinzón de cactus comun.
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,scandens,,"(Gould, 1837)",Na,En,LC,1,,,,,,True,True,,,,True,True,,,,,,True,True,,True,5097,Common Cactus Finch,Pinzón de cactus comun,,"Syn.: Geospiza scandens abingdoni (P. L. Sclater & Salvin, 1870); Geospiza scandens intermedia Ridgway, 1894; Geospiza scandens rothschildi Heller & Snodgrass, 1901; Geospiza scandens scandens (Gould, 1837); Cactornis scandens Gould, 1837; Cactornis assimilis Gould, 1837; Cactornis abingdoni (Sclater & Salvin, 1870).",Found on main islands except Fernandina and Pinzón (extinct ??).,"Se encuentra en las islas grandes excepto Fernandina, Pinzón.","Threats<br>The species is increasingly affected by avian pox, although no evaluation of the impact on population exists. It is also affected by the parasitic fly Philornis downsi, but little data  is available.","Amenazas<br>La especie esta progresivamente siendo más afectada por viruela aviar, aunque no existe una evaluación sobre su impacto real en las poblaciónes. Es también afectada por la mosca parásita Philornis downsi, pero existe muy poca información disponible al respecto.<br>Infomación adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Geospiza,septentrionalis,,"Rothschild & Hartert, 1899",Na,En,VU,1,,,,,,,,,,,,,,True,,,,,,True,,18573,Vampire Ground-finch,Pinzón vampiro,,"Syn.: Geospiza difficilis Sharpe, 1888; Geospiza difficilis debilirostris Ridgway, 1894; Geospiza difficilis difficilis Sharpe, 1888; Geospiza difficilis septentrionalis Rothschild & Hartert, 1899; Geospiza nebulosa (Gould, 1837).","Present in Darwin, Wolf.","Presente en Darwin, Wolf.",,,"Similar to Sharp-beaked Ground Finch G. difficilis of Pinta, Fernandina and Santiago, and Genovesa Ground-finch G. acutirostris.","Muy parecido a pinzón de pico afilado G. difficilis de Pinta Fernandina y Santiago, y al pinzón de tierra de Genovesa G. acutirostris."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Platyspiza,crassirostris,,"(Gould, 1837)",Na,En,LC,1,,,True,True,,True,True,True,True,True,True,,True,,,,,True,True,,True,5154,Vegetarian finch,Pinzón vegetariano,,"Syn.: Camarhynchus crassirostris Gould, 1837; Camarhynchus variegatus (Sclater & Salvin, 1870).","All islands, except Santa Fe, Baltra, Seymour, Darwin, Wolf, Genovesa, Espanola.","Todas las islas, excepto Santa Fe, Baltra, Seymour, Darwin, Wolf, Genovesa, Espanola.","Threats<br>The main threat is probably introduced diseases and when populations are important there, the management of the agricultural areas (pesticide use, remaining forests etc).","Amenazas<br>La mayor amenaza son probablemente las enfermedades introducidas y en los casos de zonas donde las poblaciones son importantes, el manejo de las áreas agrícolas (uso de pesticidas, bosques remanentes, etc.)<br>Infomación adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Thraupidae,,,Sicalis,flaveola,,"Linnaeus, 1766",In,Ac,LC,1,,,,,,,,,,,,,,True,,,,,,True,,18478,Saffron finch,Jilguero dorado,,,"It was intercepted in Baltra. This individual ""boarded"" an airplane in Quito accidentally. It arrived on Baltra alive, returned to Quito, but in this city, they were thought it was an endemic species of Galapagos and returned. It arrived a second time to Galápagos, but weak and died in the next day,",,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Tyrannidae,,,Tyrannus,savana,,"Vieillot, 1808",Na,Va,LC,1,,,,,,,,,,,,,,True,,,,,,True,,18222,,,,,A record on San Cristobal Island in 2012,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Tyrannidae,,,Tyrannus,tyrannus,,"Linnaeus, 1758",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5194,Eastern kingbird,Pitirre americano,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Tyrannidae,Fluvicolinae,,Pyrocephalus,dubius,,"Gould, 1839",Na,En,EX,1,,,,,,,,,,,,,,True,,,,,,True,,18497,San Cristóbal Vermilion Flycatcher,Pájaro Brujo de San Cristóbal,,"G. Jimenez-Uzcategui: ""The taxonomy of this species has been very confusing: Ridgway (1896) mentions five species (considered even by most other authors of the time as subspecies): nanus, dubius, intercedens, carolensis, and abingdoni (the latter three of which he himself described). Two subspecies were recognized: P. r. nanus (Gould 1841), occurring on most islands, and P. r. dubius (Gould 1841), from San Cristóbal. Salvin (1876), but, suggested that specimens of P. r. dubius were instead juvenile males of P. r. nanus (Wiedenfeld 2006). However, the last study mitochondrial and nuclear genetic, data, morphology, and behavior suggest that Galápagos forms should be elevated to two full species: P. nanus Gould, 1838 (Galápagos Vermilion Flycatcher) and P. dubius Gould, 1839 (San Cristóbal Vermilion Flycatcher) (Carmi, etal. In press.)"".",Restricted on San Cristóbal Island.,,,,,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Tyrannidae,Fluvicolinae,,Pyrocephalus,nanus,,"Gould, 1838",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,17274,Galápagos Vermilion Flycatcher,Pájaro Brujo de Galápagos,,"G. Jimenez-Uzcategui: ""The taxonomy of this species has been very confusing: Ridgway (1896) mentions five species (considered even by most other authors of the time as subspecies): nanus, dubius, intercedens, carolensis, and abingdoni (the latter three of which he himself described). Two subspecies were recognized: P. r. nanus (Gould 1841), occurring on most islands, and P. r. dubius (Gould 1841), from San Cristóbal. Salvin (1876), but, suggested that specimens of P. r. dubius were instead juvenile males of P. r. nanus (Wiedenfeld 2006). However, the last study mitochondrial and nuclear genetic, data, morphology, and behavior suggest that Galápagos forms should be elevated to two full species: P. nanus Gould, 1838 (Galápagos Vermilion Flycatcher) and P. dubius Gould, 1839 (San Cristóbal Vermilion Flycatcher) (Carmi, etal. In press.)"".","Breeds on most main islands except San Cristóbal (other species: P. dubius Gould, 1839) , Santa Fe, Rábida, Wolf, Española, Darwin, Genovesa, Baltra, because there are few or no recent records.","Se reproduce en la mayoria de las islas excepto en San Cristóbal (otra especie: P. dubius Gould, 1839) Santa Fe, Rábida, Wolf, Española, Darwin, Genovesa, Baltra, donde hay pocos o ningún registro",,"Infomación adicional Venegas, L.",,
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Tyrannidae,Myiarchinae,,Myiarchus,magnirostris,,"(Gould, 1839)",Na,En,LC,1,,True,True,True,True,True,True,True,True,True,True,True,True,,,,,True,True,,True,5120,Galápagos Flycatcher,Papamoscas,,,Common on all major islands but Genovesa. It is decreasing but still fairly common except on San Cristóbal where it is already rare.,Es una especie común en todas las islas grandes excepto Genovesa. Su abundancia parece disminuir y en la actualidad ya son escasos en San Cristóbal.,,,"Largest flycatcher on the Galápagos, it is still a rather small member of its genus, only about 15-16 cm in length. Grey-brown, breast, grey throat, and male has yellow belly, female beige. May have a crest of feathers on top of the head. Rather thick beak.","Es el tiránido más grande de Galápagos, sin embargo una especie bastante pequeña dentro de su género. 15 cm de largo. Pecho gris algo café, macho amarillento por debajo, la hembra es más gris."
Eukaryota,Animalia,Chordata,Aves,Passeriformes,,,Vireonidae,,,Vireo,olivaceus,,"Linnaeus, 1766",Na,Va,LC,1,,,,,,,,,,,True,,,,,,,,True,,,5196,Red eyed vireo,Julián Chiuí Ojirajo,,,,,,,,
Eukaryota,Animalia,Chordata,Aves,Pelecaniformes,,,Ardeidae,,,Ardea,alba,,"Linnaeus, 1758",Na,Id,LC,1,,,,,,True,,,,,True,,,,,,,,True,,True,5032,Great Egret,garza blanca,,"Syn.: Ardea alba egretta Gmelin, 1789, Casmerodius albus (Linnaeus, 1758), Egretta alba (Linnaeus, 1758)","Isabela, Santa Cruz Islands.",,,,,
Eukaryota,Animalia,Chordata,Aves,Pelecaniformes,,,Ardeidae,,,Ardea,herodias,cognata,"Bangs, 1903",Na,En,NE,1,,,True,,,True,,,,,True,,,,,True,,,True,,True,5033,Great Blue Heron,garza morena,,"Syn.: Ardea herodias Linnaeus, 1758; Ardea herodias Gould 1841","Breeds only on the main islands, usually in the coastal zones.",,,,,
Eukaryota,Animalia,Chordata,Aves,Pelecaniformes,,,Ardeidae,,,Bubulcus,ibis,,"Linnaeus, 1758",In,Ac,LC,1,,,,True,,True,,,,True,True,,,,,,,,True,,True,5038,Cattle Egret,garza bueyera,,,"Present on Santa Cruz, San Cristobal, Isabela and Floreana",,,,,
