Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Istiophoridae,,,Makaira,mazara,,"(Jordan & Snyder, 1901)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14060,Indo-Pacific blue marlin,"merlín rayado, picudo blanco, picudo rollizo, aguja azul del Indo-Pacífico",,"Syn.: Eumakaira nigra Hirasaka & Nakamura, 1947, Istiompax howardi Whitley, 1954, Istiompax mazara (Jordan & Snyder, 1901), Makaira ampla mazara (Jordan & Schneider, 1901), Makaira nigra (Hirasaka & Nakamura, 1947), Makaira nigricans mazara (Jordan & Snyder, 1901), Tetrapturus mazara Jordan & Snyder, 1901, fide Appeltans et al. (2010)","Indian and Pacific oceans, Japan, Philippines, Hawaii, California to Chile, Galapagos",,,,Length up to 4.5 meters,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Kyphosidae,,,Kyphosus,analogus,,"(Gill, 1862)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7764,"Blue-bronze sea chub, Striped sea-chub","chopa gris, chopa rayada",chopa rayada,"Syn.: Pimelepterus analogus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from Oceanside,  California to Panama and Ecuador in Galapagos, Southern California to Peru and all the offshore islands of the eastern pacific.",,Habitat: Reefs and coastal inshore water,,Dusky to yellow-bronze pinstripes run length of body; tail dusky. Can display silvery white spots pattern over entire body. If an imaginary line extended upward along rear edge of the anal fin it would extend into upper tail f Size: Up to 35 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Kyphosidae,,,Kyphosus,elegans,,"(Peters, 1869)",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7765,Cortez sea chub,chopa Cortés,chopa Cortés,"Syn.: Pimelepterus elegans Peters, 1869, fide Appeltans et al. (2010)","Eastern Pacific, from  Baja California and Gulf, along the western coast  of Mexico,  to Costa  Rica  to Panama, also Revillagigedos, Clipperton, Cocos and Ecuador in Galapagos Islands, and Peru.",,Habitat: Close to shore in shallow waters.,,"Thin, dark stripes run length of body; tail dusky. Can display silvery white spot pattern over entire body. If an imaginary line extended upward along rear edge of the anal fin, it would pass in front of upper tail fin lobe.  Size: To about 38 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Kyphosidae,Girellinae,,Girella,fremenvillei,,"(Valenciennes, 1846)",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,14621,"dusky sea chub, dusky chub","chopa negra,  chopa penumbre","chopa negra, chopa penumbre","According to Appeltans et al. (2010) mispelling of Girella freminvillii (Valenciennes, 1846).",Endemic to the Galapagos.,,"Habitat: Abundant  in shallow waters in small to large aggregations, where encrusting algae are abundant. They  form small schools and probably  range  throughout the Archipelago, although they  have  not been recorded  from  the northernmost  islands. Juveniles are common in tidepools. Individuals have  been  recorded  from  fernandina, Floreana, Isabela, North Seymour, Pinzon, San Cristobal, and  Santiago.",,Somewhat silvery gray to brown body. Body heavy compared to other members of family. Rarely  exceeding lengths of 46 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Kyphosidae,Kyphosinae,,Sectator,ocyurus,,"(Jordan & Gilbert, 1882)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7766,Bluestriped chub,chopa salema,chopa salema,"Syn.: Pimelepterus ocyurus Jordan & Gilbert, 1882, fide Appeltans et al. (2010)","Eastern Pacific, from Mexico to Panama and Galapagos. Southern California to Peru and all the offshore islands of the Eastern Pacific. Hawaii, Tahiti and the Marquesas Islands of Polynesia.",,"Habitat: Pelagic species, schooling high above reef; individuals are common around oceanic islands and drifting flotsum",,"Size: Up to 38 cm, Bluish silver with yellowish dorsal, anal and tail fins. Tail deeply forked. Body more elongate than other membrers of family.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Bodianus,diplotaenia,,"(Gill, 1862)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7699,Mexican hogfish,"vieja de piedra, Vieja ribeteada","vieja mexicana, Vieja ribeteada","Syn.: Harpe diplotaenia Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from Baja California and the Gulf of California to Iquique, Chile. Furthermore Clipperton, Cocos, Revillagigedos and Ecuador in Galápagos Islands.",,"Habitat: Groups of up to ten individuals inhabit grass beds, coral reefs and rocky bottom. Large male are territorial",,"Terminal phase is gray, tinted red to reddish brown or green to blue-green. Large bulbous bump develops on head with age. Young terminal phase lack bump and have pointed snout.. Common to length of 31 cm; maximum record 76 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Bodianus,eclancheri,,"(Valenciennes, 1846)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7700,Harlequin wrasse,"vieja mulata, vieja arlequín",vieja arlequín,"Syn.: Cossyphus eclancheri Valenciennes, 1846, fide Appeltans et al. (2010)","Eastern Pacific, from Peru to Chile and Ecuador in the Galápagos Islands. Ecuador to Central Chile.",,"Habitat: Prefer cold water, inhabit rocky reefs, slopes and areas of boulders and sand.",,"Terminal phase often have distinctive bump on forehead. Males and females not distinguished by color, patterns or physical appearance. Juvenile phase is reddish brown to gray with pointed snout. To about 50 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Halichoeres,dispilus,,"(Günther, 1864)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7702,Chameleon wrasse,"doncella san pedrano, vieja camaleón",vieja camaleón,"Syn.: Platyglossus dispilus Günther, 1864, fide Appeltans et al. (2010)","Eastern Pacific, from Puerto Peñasco in the  Gulf of California to Peru, also Cocos and Galápagos",,Habitat: Most common on sand bottom,,Terminal phase can change colors rapidly and dramatically. Head shades of salmon changing to shades of blue-green on body; bright bluish line markings on head often continue as thin stripes on body. Initial phase light reddish. To about 25 cm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Halichoeres,nicholsi,,"(Jordan & Gilbert, 1882)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7703,Spinster wrasse,"doncella solterona, vieja soltera",vieja soltera,"Syn.: Platyglossus nicholsi Jordan & Gilbert, 1882, fide Appeltans et al. (2010)","Eastern Pacific, from the Gulf of California to Panama, and Revillagigedos and Ecuador in the Galapagos Islands, Cocos and Malpelo",,"Habitat: Shallow water, sand or coral-rubble bottom near areas of coral-reef development in depths between 3 and 27 m.",,"TP - Green to blue-green; belly lighter; dorsal and tail fins have rows of small blue spots. Males about 38 cm, females about 25 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Semicossyphus,darwini,,"(Jenyns, 1842)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7705,"Pacific red sheepshead, goldspot sheephead",vieja,vieja mancha dorada,"Syn.: Cossyphus darwini Jenyns, 1842, Dentex maculatus Perez Canto, 1886, Labrus aper Valenciennes, 1846, Pimelometopon darwini (Jenyns, 1842), Semicossyphus maculatus (Perez Canto, 1886), fide Appeltans et al. (2010)","Eastern Pacific, from Ecuador including Galapagos to Taltal, Chile. Ecuador to central Peru and Galápagos Islands.",,"Habitat:  Most abundant in the central and southern regions of the Archipelago, where they prefer deeper  waters, the only region  where they are seen with any frequency by scuba divers in less than 30m is on the west side  of  the Archipelago.",,Size: Common to 46 cm TL (with records to 61 cm at Galapagos). TP - Purplish gray. IP - Maroon to red-brown. TP & IP White chin.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Thalassoma,grammaticum,,"Gilbert, 1890",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7707,Green wrasse,Vieja verde,señorita crepusculo,,"Indo-Pacific; From Cape San Lucas and the Gulf of Calilfornia to Panama, also Cocos, Revillagigedos and Galapagos",,"Habitat: Shallow, exposed reefs and sand-rubble substrata; occur in depths to 65 m.",,Size: Up to 20 cm. Southern Baja California to Columbia and all the offshore islands of the Tropical Eastern Pacific.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Thalassoma,lucasanum,,"(Gill, 1862)",Na,Id,NE,1,,,,True,,,,,,,True,,,,,,,,True,,,7708,"Cortez rainbow wrasse, rainbow wrasse","arco iris de Cortez, arco iris",arco iris,"Syn.: Julis lucasanus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from Puerto Lobos in the central  Gulf of California to Panama, and Cocos, Malpelo and Ecuador in Galapagos Islands, and all the offshore islands except Clipperton.",,"Habitat: Common in shallow water throughout the islands, except on the western side of the Archipelago, where  they may be entirely absent.",,"Terminal phase body varies from violet to reddish green; blue dorsal, anal and tail fins. Size: To about 13 cm, terminal-phase males or supermales slightly larger.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Labridae,,,Xyrichtys,victory,,"Wellington, 1992",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7709,Peacock razorfish,viejita pavo real,Viejita pavo real,,"Cocos and Ecuador in Galapagos Islands, Central Baja to Columbia. Revillagigedos, Cocos, and Malpelo Islands",,,,"Light blue or gray with dusky speckles and three obscure dark bars on sides; juveniles may be uniformly dark brown, mottled, or banded.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,aratus,,"(Günther, 1864)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7768,Mullet snapper,pargo raicero,pargo lisa,"Syn.: Mesoprion aratus Günther, 1864, Prionodes macropus Fowler, 1944, fide Appeltans et al. (2010)","Central Gulf of California and Central Baja to Ecuador. Cocos, Malpelo and Ecuador (Galápagos Islands).",,"Habitat: Schooling species, can be found in reef habitats, associated to sandy substrata or in estuarine areas.",,"Elongate body compared to other snappers. Body silver,with dark to faint bars on back; fins often dusky to black. Maximum length 55cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,argentiventris,,"(Peters, 1869)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7769,Yellow snappe,pargo amarillo,pargo amarillo,"Syn.: Hypoplectrus lamprurus (Jordan & Gilbert, 1882), Mesoprion argentiventris Peters, 1869, Serranus lamprurus Jordan & Gilbert, 1882, fide Appeltans et al. (2010)","Eastern Pacific, from California to Peru, and Ecuador in Galapagos, Gulf of California and Baja California to northern Peru. All oceanic islands of the Eastern Pacific except Clipperton.",,"Habitat: Adults are common in rocky areas, where cave and crevices are used for shelter. Juveniles inhabit tidepools, mangrove lagoons, estuarine areas and shallow bays.",,Silver forebody changing to yellow toward rear; rear fins yellow to pale yellow.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,inermis,,"(Peters, 1869)",Na,Id,,6,,,,,,,,,,,True,,,,,,,,True,,,15479,Spindle snapper,,,"J. McCosker: records doubtful since no specimens known from Galapagos; Syn.: Mesoprion inermis Peters, 1869, Rabirubia inermis (Peters, 1869), fide Appeltan et al. (2010)",,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,jordani,,"(Gilbert, 1898)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7770,"Jordan's Snapper, whipper snapper","huachinango, pargo colmillon","huachinango, pargo colmillon","Syn.: Neomaensis jordani Gilbert, 1898, fide Appeltans et al. (2010)","Eastern Pacific, from southern Mexico to nothern Peru, and Cocos, Malpelo and Galapagos",,"Habitat: Schooling species, congregating in protected lees of large boulders and recesses in cliffs",,Variable; gray to silver to reddish silver to marron. Maximum length is about 55cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,novemfasciatus,,"Gill, 1862",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7771,Pacific dog snapper,"pargo negro, pargo prieto",pargo prieto,"Syn.: Jordanichthys holei Evermann & Clark, 1928, Lutjanus prieto Jordan & Gilbert, 1882, Mesoprion pacificus Bocourt, 1868, fide Appeltans et al. (2010)","Eastern Pacific, from California to Peru, and Galapagos",,"Habitat: Solitary as adults, nocturnal predators, often seen near reefs and rocky areas to depths of 30m. Juveniles are most common in shallow waters of bays, estuaries and the mouth of freshwater streams.",,"Silver to reddish silver. Two protruding canine teeth often visible. Fins silver, reddish silver or yellowish silver. Largest snapper in region. Maximum length of 65cm and weigths of 36kg",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Lutjanidae,,,Lutjanus,viridis,,"(Valenciennes, 1846)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7772,Blue and gold snapper,"pargo azul, pargo azul-dorado","pargo azul, pargo rayado","Syn.: Diacope viridis Valenciennes, 1846, fide Appeltans et al. (2010)","Eastern Pacific; from California to Euador including Galapagos; also Cocos, Malpelo, Revillagigedos and Tres Marias",,"Habitat: Large schools, usually near reefs or rocky bottoms",,Golden yellow to yellow body and fins; white belly. Length of 30cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Luvaridae,,,Luvarus,imperialis,,"Rafinesque, 1810",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14011,"louvar, luvar",,,,circumtropical,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Malacanthidae,,,Caulolatilus,princeps,,"(Jenyns, 1840)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7773,Ocean whitefish,"cabezudo, blanquillo",blanquillo,"Syn.: Caulolatilus affinis Hildebrand, 1946, Dekaya anomala Cooper, 1863, Latilus princeps Jenyns, 1840, fide Appeltans et al. (2010)",Eastern Pacific; Southern California to Peru and Ecuador in the Galápagos Islands. Indo-Pacific. Brittish Columbia to Peru and all oceanic islands of the Eastern Pacific except Clipperton,,Habitat: Soft sand and mud bottoms; dig in bottom or food. Solitary.,,"Elongate, heavy body with smallish mouth. Back silvery light gray to brown; belly white; may have some bluish tinting. Fins often yellowish and may have bluish stripes. Size: At least 50 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Microdesmidae,,,Clarkichthys,bilineatus,,"(Clark, 1936)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14009,Flagtail wormfish,Pez gusano colibandera,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Microdesmidae,,,Microdesmus,dipus,,"Günther, 1864",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14010,Translucent  wormfish,pez  gusano  transparente,pez  gusano  transparente,,"Widespread  in the eastern Tropical  Pacific in the Gulf of California, off Jalisco, Mexico, and  Costa Rica, and  Galápagos.",,"It was taken in a small, shallow tidepool in Darwin Bay",,Size> To lengths of at least 88mm.,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Mullidae,,,Mulloidichthys,dentatus,,"(Gill, 1862)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7774,"Mexican goatfish, Yellow-tailed goatfish","salmonete barbón,salmonete barbón cola amarillo","salmonete barbón, chivo","Syn.: Upeneus dentatus Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from southern California and the central Gulf of California to Peru and Ecuador in Galapagos",,Habitat: Sand substrate to moderate depths; nocturnal.,,"White head and body, often with some bluish tinting. Lengths of 30 cm",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Nematistiidae,,,Nematistius,pectoralis,,"Gill, 1862",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13501,Roosterfish,papagallo,papagallo,,"Eastern Pacific, from San Clemente, California, to Peru, and Galapagos.",,Habitat in Galapagos: A rare  pelagic  species;  occasionally  found in shallow waters  near  reefs and particularly  along  sandy  beaches. Young  fish may occur  in tide pools.,,"Size> Lengths  of at least  122 cm, and  45 kg; most are less than 90 cm.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Opistognathidae,,,Opistognathus,galapagensis,,"Allen & Robertson, 1991",Na,En,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7777,Galápagos jawfish,bocón grande de Galápagos,boca grande de Galápagos,,Ecuador in Galapagos Islands,,Habitat: Areas of sand and mixed rubble.,,Size: 8-13 cm,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Percichthyidae,,,Howella,pammelas,,"(Heller & Snodgrass, 1903)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13488,,,,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Polynemidae,,,Polydactylus,approximans,,"(Lay & Bennett, 1839)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13562,Blue bobo,"aguapuro, guapuro azul, barbudo azul, barbudo seis barbas",barbudo seis barbas.,,"Restricted  to the eastern  Pacific, from Monterey Bay, California, to Callao, Peru,and  Galapagos.",,A  single small specimen. No  specific lacality was given. Probably rare in the Archipelago.,,"Size> Up to 36 cm, and  weighed  about 2 kg.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Pomacanthidae,,,Holacanthus,passer,,"Valenciennes, 1846",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7779,King angelfish,pez bandera,pez bandera,,"Eastern Pacific; from California to Ecuador and Cocos and Ecuador in Galapagos Islands, Malpelo<br>From California to Ecuador, Cocos and Galapagos",,Habitat: shallow-water areas near coral development.,,"Dark blue body. Yellow to orange markings on dorsal and anal fins. Round area, ""crown"" of light blue spots on forehead. Ventral fin of females yellow, males white. Juvenile body yellow to orange with bright blue bands. Size: To about 30 cm, females somewhat   smaller  than  males.",
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Pomacanthidae,,,Pomacanthus,zonipectus,,"(Gill, 1862)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,13598,Cortez angelfish,"machín, machín lechuza, angel de Cortés, pez ángel",,,Eastern Pacific,,,,,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Pomacentridae,,,Abudefduf,concolor,,"(Gill, 1852)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7714,Sergeant majors,sargento mayor,,"Syn.: Euschistodus concolor Gill, 1862, Pomacentrus robustus Günther, 1862, fide Appeltans et al. (2010)","Eastern Pacific, El Salvador to Perú and Ecuador in Galápagos",,Habitat: Agitated areas of the rocky shore along the lava coast,,Color gray with 4-5 relatively narrow whitish bars; most of body scales with narrow dark outline; wedge-shaped black mark on pectoral fin base; lips whitish. Length about 20 centimeters,
Eukaryota,Animalia,Chordata,Actinopterygii,Perciformes,,,Pomacentridae,,,Abudefduf,troschelii,,"(Gill, 1862)",Na,Id,NE,1,,,,,,,,,,,True,,,,,,,,True,,,7715,Panamic sergeant major,"sargento mayor, petaca banderita","banderita, sargento mayor","Syn.: Glyphidodon troschelii Gill, 1862, fide Appeltans et al. (2010)","Eastern Pacific, from California to southern Peru, also Cocos, Revillagigedos and Ecuador in Galápagos",,"Habitat: Shallow waters; small aggregations near coral and rocky reefs. Known from  sites off Bartolome, Punta Espinosa, Fernandina, Cormorant  Bay, Floreana, Hood, Tagus  Cove, Isabela, Santa Cruz, Sullivan Bay, Santiago, and South Seymour.",,"Elongated, disk-shaped. Usually yellow back and silver to white head and belly: oftten with bluish and blue-green tints. Breeding males hange color to blue. Lengths of  18 cm.",
